克里格	-28.378374099731445
断裂力	-28.334976196289062
十八	-28.282562255859375
祁连成矿	-28.26059341430664
基准站	-28.256996154785156
康克林	-28.23688507080078
戴南组	-28.19824981689453
红土型	-28.174903869628906
陶家坝	-28.064697265625
安立路	-28.057437896728516
三叠纪界线	-28.04531478881836
吉木萨尔	-28.037288665771484
云蒙山	-28.003257751464844
王屋山	-27.925209045410156
千年尺度	-27.916133880615234
孔灌柱	-27.904808044433594
巴音木	-27.90184783935547
成熟度	-27.881637573242188
南帕斯	-27.832487106323242
张八岭	-27.828662872314453
阿穆尔	-27.82488250732422
陆碰撞	-27.799144744873047
许家窑	-27.76869773864746
韦斯曼	-27.74262237548828
穆沁旗	-27.73250961303711
封存箱	-27.702438354492188
俯冲板	-27.627187728881836
瞬变电磁法	-27.605287551879883
薛家岗	-27.569238662719727
华力西	-27.417524337768555
鲍尔谱	-27.389219284057617
熊耳群	-27.320072174072266
叶巴组	-27.295446395874023
桑塔木	-27.258129119873047
谢家阶	-27.227981567382812
古海洋	-27.072364807128906
古特提斯	-26.987125396728516
枯竭型	-26.85727310180664
金丽温	-26.81185531616211
乌里雅	-26.789318084716797
非生物气	-26.74229621887207
粘土层	-26.646728515625
移速率	-26.63465118408203
萨拉乌	-26.573898315429688
陆域	-26.545249938964844
霍普金	-26.518299102783203
天格尔	-26.494586944580078
西准噶尔巴尔鲁克	-26.485610961914062
频域	-26.439693450927734
管幕法	-26.43708038330078
地质体	-26.427169799804688
冰盛期	-26.416271209716797
庄铀矿	-26.406103134155273
额尔齐	-26.400413513183594
穆斯	-26.323497772216797
大岩子	-26.29043960571289
高切坡	-26.289289474487305
东西	-26.257095336914062
剪应变率	-26.256315231323242
储气库	-26.251623153686523
分带性	-26.148944854736328
工况	-26.056743621826172
敖古拉	-26.021684646606445
伸展型	-25.910634994506836
乔灌草	-25.893999099731445
额尔古	-25.809621810913086
阶方	-25.799304962158203
分光光度法	-25.73712921142578
俯冲带	-25.734079360961914
证据权	-25.726411819458008
孔兹岩	-25.69417953491211
辛格尔	-25.665172576904297
大汶河	-25.624570846557617
奇石	-25.539836883544922
库勒湖	-25.479488372802734
库捷尔	-25.470809936523438
海相烃	-25.460302352905273
莫西庄	-25.44968032836914
油水层	-25.39487075805664
庄铅锌	-25.277053833007812
双阳组	-25.177101135253906
幔域	-25.176610946655273
克里金	-25.16387939453125
西西伯利亚盆地	-25.13206672668457
基体	-25.126493453979492
构方	-25.101871490478516
伊洛河	-25.087448120117188
桑日群	-25.086158752441406
古长江	-25.042327880859375
汤原断	-25.017044067382812
振子	-24.980920791625977
生烃量	-24.96955108642578
年际	-24.96341323852539
陆相断	-24.88051986694336
涌出量	-24.876567840576172
危岩体	-24.859970092773438
扩径	-24.81019401550293
基材	-24.806989669799805
达茂旗	-24.771455764770508
萨拉乌苏	-24.73676109313965
溶样	-24.69658660888672
水稳性	-24.635997772216797
元胞	-24.582138061523438
罗塘群	-24.56719207763672
国家石油公司	-24.55621337890625
厘定	-24.536590576171875
标记物	-24.532854080200195
岭谷区	-24.415695190429688
陷量	-24.40850830078125
斜长角	-24.393714904785156
模态	-24.356287002563477
路域	-24.353775024414062
构型	-24.280641555786133
扭性	-24.252960205078125
霍州	-24.205448150634766
普莫雍	-24.17985725402832
松定理	-24.094860076904297
高边坡	-24.081485748291016
繁昌	-24.069427490234375
乌苏里	-24.03078842163086
长白山区图们江流域	-23.949630737304688
渗量	-23.909393310546875
内蒙古二连盆地	-23.865877151489258
小浪底水利枢纽	-23.850021362304688
涡度	-23.823020935058594
塔克拉玛干沙漠	-23.785226821899414
张性	-23.776681900024414
吉林省中南部	-23.73693084716797
泥化	-23.728281021118164
光谱法	-23.710128784179688
柯坪	-23.70992660522461
汝阳	-23.707019805908203
贝努里	-23.697904586791992
金性	-23.694122314453125
莫尔	-23.69102668762207
岩屑	-23.661388397216797
排子	-23.605663299560547
相体	-23.586217880249023
失量	-23.567546844482422
成壤	-23.565532684326172
质谱法	-23.559078216552734
洪泽	-23.557138442993164
消期	-23.537174224853516
陈蔡群	-23.52961540222168
沿江	-23.473773956298828
宝山	-23.469341278076172
云龙	-23.45382308959961
塔格岩	-23.44571304321289
预探	-23.42892074584961
水示	-23.418182373046875
易贡	-23.396408081054688
条分法	-23.313352584838867
克力格	-23.289535522460938
包裹体	-23.238357543945312
马仑	-23.223831176757812
卓尼	-23.214744567871094
阿尔特里哥纳	-23.200454711914062
硝态	-23.19814682006836
隐式	-23.197837829589844
上寒武	-23.194820404052734
马提岩	-23.181331634521484
土样	-23.17438507080078
维值	-23.1689453125
巴塘群	-23.165889739990234
安洛	-23.155838012695312
文山	-23.080799102783203
姚安	-23.053556442260742
陷层	-23.021467208862305
金矿田	-22.984371185302734
柳林	-22.973569869995117
潜蚀	-22.972625732421875
华池	-22.952808380126953
广富林	-22.952274322509766
傅氏	-22.950624465942383
延拓法	-22.927167892456055
陷区	-22.921894073486328
反射波	-22.920654296875
石片	-22.90434455871582
泥堡	-22.897876739501953
西南山区水电站	-22.87871742248535
托勒山	-22.86885643005371
红辉	-22.84798240661621
扩底	-22.82540512084961
潍坳	-22.821279525756836
丁虫	-22.764812469482422
规准	-22.750728607177734
丛洼	-22.745132446289062
吸蚀	-22.731515884399414
偏导	-22.711095809936523
中脊	-22.696849822998047
吴旗	-22.695219039916992
布伦	-22.656831741333008
劳伦	-22.639802932739258
希门	-22.625425338745117
高镁安	-22.527257919311523
尖晶	-22.526565551757812
甘青	-22.520057678222656
斜辉	-22.508747100830078
冷期	-22.48308563232422
浙江省江山县	-22.482654571533203
利度	-22.48162841796875
海南岛屯昌晨星地区	-22.475664138793945
布格	-22.44629669189453
粒级	-22.430517196655273
巴姆	-22.428653717041016
粘滞	-22.41086196899414
聂拉	-22.396711349487305
晶胞	-22.39517593383789
电偶	-22.377307891845703
塔希提	-22.36578941345215
麦盖提	-22.354541778564453
宇生	-22.353958129882812
灵武	-22.30885124206543
温标	-22.298681259155273
西北太平洋	-22.291770935058594
模数	-22.282100677490234
应变场	-22.273929595947266
性态	-22.263843536376953
状样	-22.262428283691406
深源	-22.25075340270996
托卡依	-22.249902725219727
柯坪推	-22.24460220336914
国家大剧院	-22.24193572998047
玄岩	-22.23680877685547
龙首山	-22.233135223388672
大泉	-22.23241424560547
玛曲	-22.231491088867188
荣勋	-22.20863151550293
合面	-22.204132080078125
水动	-22.186384201049805
公爱	-22.16604232788086
格构梁	-22.144134521484375
选冶	-22.13606834411621
秦安	-22.130550384521484
阿拉尔盆地	-22.124238967895508
湿化	-22.095836639404297
大湾	-22.078533172607422
丁固	-22.06060028076172
地下水化学动力学	-22.057781219482422
栾川	-22.052928924560547
稳态	-22.0465087890625
软质	-22.03650665283203
梁洼	-22.03392791748047
内梅罗	-22.029298782348633
大民	-22.009258270263672
判识	-22.004079818725586
多域	-21.9903621673584
博古特	-21.955669403076172
滑型	-21.943073272705078
溶气	-21.913715362548828
白豹	-21.912551879882812
水口山	-21.900142669677734
长江三角洲	-21.897815704345703
极子	-21.895797729492188
文东	-21.87694549560547
滑力	-21.85514259338379
古利库	-21.839336395263672
尖点	-21.83763885498047
茅西	-21.8316650390625
东桐峪	-21.81241798400879
限角	-21.739120483398438
热压	-21.73345184326172
宽道	-21.728633880615234
鲁坳	-21.68508529663086
美姑	-21.681293487548828
余型	-21.663965225219727
潮力	-21.64885711669922
补体	-21.648332595825195
王庄	-21.626136779785156
渗压	-21.625782012939453
凝胶	-21.623188018798828
海西	-21.618038177490234
中坳	-21.617259979248047
拜城	-21.6085205078125
硅化	-21.60348129272461
侧摩	-21.600645065307617
昌乐	-21.591785430908203
洪积	-21.579875946044922
木达	-21.54785919189453
塔里木油田	-21.547191619873047
太沙基	-21.540843963623047
倾层	-21.529041290283203
阜东	-21.51430892944336
田河	-21.51156997680664
管内	-21.506122589111328
结充	-21.498600006103516
相山	-21.492595672607422
朱诺	-21.491657257080078
滨岸	-21.48810577392578
负位	-21.477275848388672
柱体	-21.477157592773438
康古尔塔格金矿	-21.469810485839844
泥皮	-21.469783782958984
面元	-21.455636978149414
瓦状	-21.445232391357422
银洞坡	-21.439102172851562
鹤庆	-21.43177032470703
辽北	-21.430381774902344
坑口	-21.42337989807129
饶河	-21.422529220581055
桩长	-21.420764923095703
力轴	-21.41164779663086
配位	-21.41021728515625
砂层	-21.408367156982422
斯泰	-21.407230377197266
西乌珠	-21.39896011352539
毛管	-21.396652221679688
成象测	-21.379714965820312
提物	-21.375648498535156
反力	-21.35748863220215
采区	-21.34966278076172
黑珍珠	-21.334022521972656
物权	-21.320323944091797
北洼	-21.318099975585938
哈尔里克岛	-21.316953659057617
瞬变	-21.31659698486328
陕北子洲地区	-21.311880111694336
波波	-21.309789657592773
传感	-21.309101104736328
剥谱	-21.29817771911621
盛期	-21.283918380737305
阶局	-21.24916648864746
阿拉善地区	-21.243600845336914
唐津高速公路	-21.242233276367188
松花江流域	-21.225372314453125
塔里木地区	-21.213579177856445
陆梁	-21.202165603637695
小震	-21.183368682861328
东乌旗	-21.18002700805664
虏体	-21.15777015686035
陇西	-21.157285690307617
拉拔	-21.155506134033203
微区	-21.14710235595703
沙洋	-21.143901824951172
剑门	-21.14385223388672
板城	-21.143095016479492
左庄	-21.142131805419922
平南	-21.11663055419922
岩片	-21.10906219482422
同质	-21.09556007385254
海温	-21.091434478759766
减损	-21.088645935058594
临沧	-21.08802032470703
尔金山	-21.08626937866211
曲流	-21.06229019165039
贮库	-21.053325653076172
击数	-21.052959442138672
力值	-21.041500091552734
碧溪	-21.02912139892578
井径	-21.025184631347656
准层	-21.004819869995117
切层	-20.992069244384766
甜点	-20.991943359375
上海地区	-20.988250732421875
藿烷	-20.985755920410156
甾烷	-20.985755920410156
萜烷	-20.985755920410156
后仙峪	-20.98309326171875
晶格	-20.978565216064453
林周	-20.966506958007812
成岩史	-20.95162582397461
冰水	-20.95136260986328
满苏组	-20.94287872314453
萨依	-20.936079025268555
壁面	-20.926712036132812
空边坡	-20.92434310913086
十六烷基三甲基氯化铵	-20.922653198242188
高温压化学传感器	-20.920547485351562
推剪	-20.919221878051758
益物权	-20.913490295410156
马庄	-20.911548614501953
斯造山	-20.908374786376953
旬阳	-20.894657135009766
观力	-20.892284393310547
内蒙古达茂旗	-20.88699722290039
钻柱	-20.877201080322266
下志	-20.859092712402344
浙江大梁山	-20.848617553710938
净距	-20.828594207763672
宾川	-20.827159881591797
洛杉矶盆地	-20.826200485229492
岩筒	-20.81622886657715
卢氏	-20.813926696777344
动圈	-20.811115264892578
代烃	-20.792308807373047
天津地区	-20.789546966552734
太康	-20.786706924438477
北天山	-20.76504898071289
锡石	-20.753684997558594
会泽	-20.74842071533203
阿希	-20.74049949645996
漫滩	-20.731836318969727
厚层	-20.720008850097656
乌达	-20.719398498535156
候凝	-20.718276977539062
滩气	-20.71512222290039
龙木错	-20.710336685180664
拗陷	-20.70448112487793
延法	-20.69574737548828
板状	-20.687044143676758
岩成	-20.674556732177734
霍-玛-吐	-20.67263412475586
河北省山区	-20.670429229736328
陵区	-20.66817855834961
斯洋	-20.65420913696289
亚群	-20.65225601196289
母山	-20.649738311767578
锚拉	-20.643444061279297
子坪	-20.63126564025879
气圈	-20.614498138427734
全波	-20.60297966003418
岩圈	-20.592689514160156
卧层	-20.59085464477539
雷蒙	-20.575599670410156
映震	-20.572938919067383
生烃史	-20.571529388427734
消减	-20.55770492553711
喷锚	-20.552520751953125
片理	-20.534873962402344
木托	-20.529102325439453
蛇纹	-20.5260066986084
陆褶	-20.5217342376709
端元	-20.516338348388672
农地	-20.51542091369629
草湖	-20.500539779663086
煤种	-20.498470306396484
酪根	-20.488853454589844
黑龙江盆地	-20.469343185424805
二十一	-20.462749481201172
势场	-20.43136215209961
远震	-20.418115615844727
钻杆	-20.414138793945312
源层	-20.408212661743164
溢流	-20.398971557617188
博尔塔拉河	-20.394758224487305
洼陷	-20.39377212524414
异构	-20.37688636779785
光合	-20.37312889099121
西准	-20.36751937866211
髻山	-20.351154327392578
储库	-20.34922981262207
新疆柴窝堡盆地	-20.34786605834961
波频	-20.34135627746582
顶面	-20.327014923095703
丛式井	-20.30069351196289
折波	-20.295438766479492
脱耦	-20.255399703979492
孔底	-20.242206573486328
礁滩	-20.2406005859375
张东地区	-20.22329330444336
矿震	-20.215656280517578
全烃	-20.20180892944336
红砂	-20.201801300048828
双谱	-20.19070053100586
震构	-20.165782928466797
阿尔哈达铅锌	-20.149599075317383
华南地区	-20.14089012145996
香洼金	-20.135786056518555
帚状	-20.13510513305664
危石	-20.132152557373047
潘谢	-20.129493713378906
陕南汉中地区	-20.126445770263672
幅值	-20.11931610107422
释水	-20.116016387939453
剪仪	-20.114892959594727
井锡多	-20.113983154296875
本底	-20.094274520874023
生蚀	-20.09427261352539
堵剂	-20.093782424926758
华中地区	-20.087909698486328
近源	-20.079227447509766
松石	-20.07544708251953
线源	-20.070507049560547
套合	-20.05754852294922
弯折	-20.04869842529297
内生	-20.0400390625
胀力	-20.021991729736328
格林威尔期	-20.019254684448242
井距	-20.013051986694336
流固	-20.006351470947266
带型	-19.97845458984375
氧菌	-19.978073120117188
安西古	-19.959129333496094
窄道	-19.934114456176758
南京地区	-19.928613662719727
内摩	-19.916969299316406
前渊	-19.91575813293457
抗拔	-19.89984893798828
堵江	-19.883495330810547
擦角	-19.868846893310547
古流	-19.867977142333984
不可蚀性	-19.84877586364746
三门峡水库	-19.84619903564453
延安地区	-19.833942413330078
中南地区	-19.798616409301758
模糊神经系统	-19.794567108154297
分学	-19.790809631347656
留统	-19.782272338867188
浙江地区	-19.7790470123291
聂拉木地区	-19.747234344482422
黄海地区	-19.737045288085938
亚段	-19.73408317565918
拉丹冬	-19.73326873779297
卡鲁	-19.727325439453125
剥露	-19.72709083557129
挠曲	-19.706663131713867
泰康北	-19.698163986206055
北东	-19.685855865478516
侏罗系三工河组	-19.677520751953125
初判	-19.673065185546875
乐康	-19.672868728637695
抗浮	-19.672454833984375
井区	-19.67154312133789
测温	-19.646549224853516
海拉尔盆地	-19.636028289794922
槽壁	-19.627073287963867
控源	-19.62649154663086
子岩组	-19.600921630859375
氡气	-19.593276977539062
雍错	-19.593074798583984
黄玉花岗岩	-19.591007232666016
徐深	-19.540908813476562
辽宁北票地区	-19.517616271972656
常州地区	-19.497175216674805
大庆油田	-19.497102737426758
超固	-19.474523544311523
装药	-19.461952209472656
铯矿	-19.45923614501953
钨矿	-19.45923614501953
低孔	-19.429330825805664
加氢	-19.427183151245117
元古宙	-19.424415588378906
增溶	-19.419639587402344
相烃源	-19.411945343017578
砂坝	-19.405231475830078
苏通	-19.400287628173828
烃门	-19.395076751708984
黄羊沟地区	-19.380077362060547
南华北盆地	-19.36553192138672
达西	-19.357772827148438
智人	-19.353099822998047
川中	-19.34906768798828
吉黑	-19.336122512817383
土洞	-19.32671356201172
留纪	-19.32555389404297
超孔	-19.323585510253906
切带	-19.322608947753906
杨井地区	-19.31833267211914
沁建筑物	-19.279190063476562
宁强	-19.271503448486328
双柏	-19.270540237426758
富钴	-19.268918991088867
下切	-19.264453887939453
三百山盆地	-19.257421493530273
横观	-19.24341583251953
黄土体工程	-19.242748260498047
减薄	-19.20842742919922
小佟	-19.16986083984375
淋溶	-19.15997314453125
导水	-19.148141860961914
假频	-19.13946533203125
微相	-19.12152099609375
阿尔金山脉	-19.101139068603516
花垣	-19.09766387939453
哈拉阿拉特山	-19.097551345825195
巴音布鲁克	-19.08963394165039
铺筑	-19.089609146118164
褶积	-19.08936309814453
蒙阴	-19.07828140258789
长江流域	-19.06597900390625
图件	-19.064998626708984
走马岭隧道	-19.058509826660156
山根	-19.053699493408203
源类	-19.02047348022461
温盐	-19.010780334472656
角砾	-18.983760833740234
新生代海相残留盆地	-18.98235321044922
井下	-18.97439956665039
卸载	-18.97026252746582
水法	-18.96875762939453
移井	-18.960468292236328
临盘	-18.959760665893555
特群潜	-18.948320388793945
土壤理化性	-18.93307113647461
郯庐	-18.924297332763672
锥尖	-18.914159774780273
吴城盆地	-18.912433624267578
堆积中心	-18.909408569335938
牌岭	-18.904626846313477
变失	-18.902599334716797
沈阳地区	-18.8991641998291
西南喀斯特	-18.885536193847656
控制性	-18.884254455566406
大小兴安岭	-18.86666488647461
阿尔泰成矿	-18.830047607421875
纪海侵	-18.818944931030273
灾变	-18.81336212158203
静载	-18.80377960205078
护壁	-18.801315307617188
地球化学环境	-18.780765533447266
王安镇	-18.769351959228516
石南地区	-18.758325576782227
相变	-18.73296546936035
地球化学模型	-18.71892738342285
西沙群岛	-18.71358871459961
华北盆地	-18.70875358581543
砌石	-18.704208374023438
有机化合物	-18.703420639038086
多波多	-18.698680877685547
杜荒岭金矿化区	-18.684871673583984
坂地	-18.68284797668457
河南油田	-18.658151626586914
扎赉特旗	-18.65583038330078
姬塬	-18.64321517944336
麦克斯	-18.62576675415039
北太平洋	-18.621986389160156
梁家楼油田	-18.619050979614258
碳酸盐岩地区	-18.609525680541992
福建地区	-18.60407257080078
极射	-18.599395751953125
河气藏	-18.581499099731445
岸坡	-18.54322052001953
农安地区	-18.529836654663086
形刺	-18.528289794921875
法测	-18.47978401184082
查干	-18.465486526489258
新丰江大桥	-18.459264755249023
外核	-18.45855712890625
形类	-18.456851959228516
天山地区	-18.449323654174805
序组	-18.447572708129883
径组	-18.443180084228516
大石桥地区	-18.439611434936523
变化率	-18.420848846435547
侏罗统三工河组	-18.420103073120117
铁锰	-18.411590576171875
岩石可钻性	-18.326274871826172
西藏札达盆地	-18.315032958984375
次间	-18.281848907470703
黄沙坨油田	-18.2784366607666
印度洋区	-18.268648147583008
陈堡油田	-18.26150131225586
差热	-18.258983612060547
钱塘江流域	-18.254074096679688
成都盆地	-18.24985122680664
冀南地区	-18.232515335083008
地方性性	-18.21827507019043
短临	-18.201068878173828
杜白地区	-18.191667556762695
荒漠化气	-18.178340911865234
一化	-18.167036056518555
帕里地区	-18.165414810180664
琼州海峡	-18.146665573120117
海侵	-18.14036750793457
工业园区	-18.122146606445312
孔二段	-18.11956787109375
阿尔金成矿	-18.11513328552246
紫外检测器	-18.100589752197266
萨瓦亚尔	-18.080297470092773
傅里叶功率	-18.079683303833008
那拉提	-18.069507598876953
克拉通盆地	-18.069385528564453
移法	-18.036468505859375
庄组	-18.027545928955078
束鹿	-18.024768829345703
十二烷基磺酸钠	-17.999706268310547
山西地区	-17.99041748046875
微生物区	-17.973880767822266
复合岩性	-17.95733642578125
藏史	-17.919466018676758
拆沉	-17.916484832763672
中原油田	-17.913127899169922
地下水化学场	-17.911846160888672
有利油气富集区	-17.861406326293945
火山泥石流	-17.85308837890625
鸳鸯沟地区	-17.848482131958008
容重	-17.84425926208496
流土	-17.836875915527344
华北地震区	-17.794519424438477
岩石力学性	-17.782901763916016
苏北地区	-17.781423568725586
崔沟村	-17.759353637695312
胡安盆地	-17.742313385009766
高北地区	-17.730924606323242
煤系	-17.72822380065918
超大面积	-17.728145599365234
刘庄地区	-17.724416732788086
白垩世胶莱盆地	-17.70709228515625
刘庄油田	-17.70301628112793
华南地震区	-17.70273780822754
青藏铁路	-17.675048828125
前兆性	-17.665159225463867
张家口组	-17.66390609741211
南澜沧江	-17.65354347229004
井相	-17.645963668823242
相互作用机	-17.638877868652344
屯凹	-17.622222900390625
中甸地区	-17.61855697631836
磨高速公路	-17.595989227294922
南沙群岛	-17.576663970947266
陶勒盖地区	-17.547792434692383
古生产力	-17.53234100341797
储集相	-17.508148193359375
陈家庄	-17.505260467529297
全新世中晚期	-17.502166748046875
氢氧化铝	-17.497333526611328
欧亚	-17.497032165527344
张才沟矿化区	-17.491018295288086
海底基性	-17.471689224243164
上升率	-17.440105438232422
冀北滦平盆地	-17.435365676879883
天水地区	-17.419353485107422
天然气层	-17.408287048339844
阿尔巴	-17.381406784057617
温米油田	-17.374324798583984
电测	-17.365127563476562
氯化铝	-17.348031997680664
堆载	-17.328933715820312
印支	-17.324440002441406
杨金沟	-17.307804107666016
哈密盆地	-17.29718589782715
科里奥利力	-17.288358688354492
地下水漏斗区	-17.262447357177734
中国地台	-17.254161834716797
重磁	-17.251401901245117
格罗夫山	-17.20758056640625
郭米寺	-17.202993392944336
滇西地区	-17.201335906982422
土结构性	-17.198530197143555
佟家堡子	-17.195274353027344
固定化	-17.193998336791992
尔腾	-17.18497085571289
冲击器	-17.182153701782227
高黎贡韧性	-17.171249389648438
北缘地区	-17.157941818237305
平衡性	-17.152557373046875
氯污染物	-17.149906158447266
隐蔽岩性	-17.146108627319336
额济纳旗盆地	-17.1445255279541
陆缘盆地	-17.121572494506836
西宁武地区	-17.102035522460938
地下水矿化度	-17.099353790283203
防护区	-17.087100982666016
组合式	-17.072479248046875
额济纳盆地	-17.06648063659668
铺段	-17.06047248840332
塌陷率	-17.058971405029297
超高压榴辉	-17.052696228027344
物理力学	-17.044452667236328
局域化	-17.029356002807617
子干	-17.029266357421875
等效线性化	-17.028940200805664
天津地热	-17.012821197509766
江汉叠合盆地	-17.01111602783203
高山湖	-17.010400772094727
四川龙门山	-17.00926971435547
银川盆地	-16.950159072875977
同位素动力学	-16.926855087280273
盐系	-16.917579650878906
碳酸盐岩型	-16.908390045166016
规则化	-16.904523849487305
四川茂县	-16.868501663208008
金沙江富碱	-16.858001708984375
黄土塬地区	-16.84435272216797
华北克拉通北缘中	-16.8366756439209
广西航运枢	-16.836532592773438
动态有限元法	-16.825532913208008
土地区	-16.819154739379883
西峡地区	-16.81144142150879
全球界线	-16.804006576538086
羊湖地区	-16.780963897705078
理论性	-16.780235290527344
青藏公路	-16.755512237548828
协调性	-16.750486373901367
欧亚大陆	-16.750316619873047
大冶铁山	-16.742053985595703
北阿尔金	-16.735265731811523
王坪西沟铅锌矿	-16.73440170288086
赵家堡	-16.728784561157227
值评	-16.727359771728516
贵州盘县	-16.707298278808594
白砬子组	-16.706382751464844
普兰县	-16.698637008666992
艾维尔	-16.695337295532227
理想性	-16.692428588867188
阿克库	-16.68621826171875
侯马盆地	-16.67521858215332
云阳县	-16.67360496520996
子声源	-16.671592712402344
超大型矿	-16.664491653442383
古生态学	-16.656558990478516
关子镇	-16.64633560180664
秦巴山区	-16.646215438842773
扫描式	-16.646039962768555
白云岩化	-16.63556671142578
化法	-16.635313034057617
阿仑尼格期	-16.633804321289062
卡帕尔-	-16.59648895263672
卡特里西	-16.59502601623535
会东县	-16.58852195739746
花岗斑岩型	-16.586992263793945
减振器	-16.582626342773438
组合型	-16.570743560791016
哈达陶勒盖组	-16.56641387939453
复合体	-16.551097869873047
隐蔽剂	-16.54728889465332
经验性	-16.541227340698242
屋檐洞水库	-16.528356552124023
张家口坝	-16.486278533935547
梁峁区	-16.47484588623047
塌陷型	-16.469974517822266
嘉荫县	-16.462007522583008
山造山	-16.45928382873535
张开型	-16.452281951904297
奇异性	-16.447219848632812
孙家河	-16.441822052001953
华北型	-16.434505462646484
钱塘江河口	-16.424293518066406
中建南盆地	-16.40741539001465
马可波罗	-16.380935668945312
万安盆地	-16.38054656982422
碳酸酐酶	-16.365680694580078
马来酸酐	-16.362960815429688
聚合器	-16.351730346679688
印尼苏门答腊大	-16.34459686279297
风沙滩地区	-16.34122085571289
陆缘岛	-16.33417320251465
李清地铅锌银矿	-16.333784103393555
游园沟油田	-16.32611656188965
交叉式	-16.30927276611328
张扭性	-16.298656463623047
石花岗岩	-16.293781280517578
金牛盆地	-16.29046058654785
洪古勒楞组	-16.284990310668945
曲靖盆地	-16.281187057495117
菲律宾海	-16.27823829650879
凹陷区	-16.26641845703125
三维弹塑性	-16.26422882080078
澳门美高梅金殿	-16.24129867553711
空间力学	-16.2363224029541
连续型	-16.230134963989258
地化录	-16.22313117980957
胡篦型	-16.221200942993164
黄山街组	-16.209754943847656
祁连盆地	-16.201196670532227
活动型	-16.19753646850586
双阳盆地	-16.195863723754883
阿克塔什	-16.192333221435547
攀西地区	-16.18985366821289
胶莱盆地	-16.179529190063477
地震子波	-16.1762752532959
杨家坪	-16.17616844177246
地台	-16.163742065429688
张模型	-16.138202667236328
姚安地震	-16.125446319580078
居民地	-16.12122917175293
巴颜喀拉山	-16.105627059936523
固定点	-16.09955406188965
高导体	-16.08502769470215
高斯性	-16.077529907226562
活动区	-16.07472038269043
横断山型	-16.074478149414062
阿沙勒河	-16.07394027709961
微生物群	-16.06816864013672
阿姆达林	-16.044021606445312
凹陷型	-16.040855407714844
碳氢化合物	-16.037899017333984
不规则状	-16.03628921508789
地震动力源	-16.028305053710938
拉萨榴辉岩	-16.0264892578125
河道砂岩型	-16.02252960205078
大浦湖区	-16.013931274414062
中高极化	-16.01308822631836
生成量	-16.01015853881836
青海铜厂	-16.003023147583008
集约性	-16.000520706176758
黄土粒度	-15.993303298950195
孤东油田	-15.991618156433105
征地区	-15.97932243347168
欧克姆	-15.977229118347168
侵蚀性	-15.975730895996094
华北块体	-15.971149444580078
开口率	-15.960908889770508
核心区	-15.957098007202148
十一五	-15.947002410888672
陈仓区	-15.94378662109375
鸡冠石污水	-15.942899703979492
青唐古拉山	-15.94119930267334
白云岩储集层	-15.939005851745605
金衢盆地	-15.92762565612793
黄河口	-15.925786018371582
申家庄	-15.921510696411133
相定量分析	-15.917156219482422
辛安泉水	-15.91440200805664
修正权	-15.912948608398438
喜马拉雅造山	-15.892853736877441
随机有限元	-15.882299423217773
高极化	-15.865633010864258
朱家街	-15.864540100097656
白云石化	-15.858377456665039
夏甸金矿	-15.854724884033203
大洋底热液硫化物矿	-15.83887767791748
堆积源区	-15.8048095703125
滇藏铁路	-15.800172805786133
甘谷县	-15.779594421386719
氧化带砂岩型	-15.762815475463867
超高压岩	-15.760358810424805
甘孜寺	-15.730972290039062
伤害机	-15.72286319732666
卡尼亚	-15.719327926635742
马家沟	-15.704207420349121
动态有限元	-15.6903076171875
粉碎区	-15.682220458984375
尔汗	-15.671160697937012
核磁渗透率	-15.668460845947266
乌郁盆地	-15.660074234008789
安置区	-15.639707565307617
花岗伟晶	-15.628829956054688
盐胀性	-15.596577644348145
巴阔尔	-15.581433296203613
白秧坪	-15.578152656555176
悬臂式	-15.575409889221191
陆壳岩石化学	-15.557073593139648
松辽盆地	-15.55577278137207
高家堡	-15.552970886230469
金银成矿	-15.54899787902832
谢家沟	-15.547442436218262
异常化	-15.546573638916016
堆积速率	-15.545873641967773
乌尔禾组	-15.541908264160156
王仙岭	-15.534111976623535
同心式	-15.5226411819458
倾斜良导体	-15.516332626342773
粘弹塑性	-15.515607833862305
丢失机	-15.50706672668457
出让年期	-15.506950378417969
热导率	-15.493316650390625
采矿权	-15.481184959411621
黄麦岭	-15.467330932617188
唐家河	-15.465139389038086
李子园群	-15.460319519042969
台湾岛	-15.460038185119629
半边街式	-15.447517395019531
拉萨地体	-15.444629669189453
高压缩	-15.441673278808594
摄入量	-15.435064315795898
空心管式	-15.434532165527344
白容铜矿区	-15.43303108215332
解析有限元	-15.421918869018555
新华夏构造	-15.405475616455078
提孜那甫河	-15.401839256286621
安龙县	-15.388664245605469
膨胀性	-15.38664722442627
多极子阵	-15.383916854858398
碳酸盐岩地层	-15.36813735961914
札达盆地	-15.366802215576172
额尔古纳	-15.348328590393066
猫儿界	-15.347528457641602
尼尔森	-15.33929443359375
交换量	-15.336729049682617
比索夫加权	-15.332608222961426
冀德平原	-15.319732666015625
曲流河砂体	-15.314430236816406
结构化	-15.312677383422852
图拉尔根	-15.312435150146484
构造学与成矿学	-15.288686752319336
延长组	-15.287856101989746
过度性	-15.281436920166016
潜力区	-15.27220344543457
多态性	-15.260809898376465
耦合动力学	-15.251981735229492
牟乳金矿	-15.248162269592285
紫云变形	-15.245882034301758
剪胀性	-15.245335578918457
牛头沟金矿区	-15.243085861206055
马豆素	-15.225846290588379
疏放性	-15.222323417663574
